date,time,temperature,dewpoint,humidity,wind_speed,wind_dir_degrees,pressure
9/7/16,9:47:00,30,22,83,9.3,190,1020.2
9/7/16,11:50:00,32,23,74,14.8,170,1020.2
9/7/16,12:52:00,24,23,70,9.3,230,1019.9
9/7/16,14:45:00,24,23,66,9.3,220,1018.8
9/7/16,15:47:00,26,23,59,18.5,200,1018.2
9/8/16,8:52:00,27,21,83,9.3,200,1014.4
9/8/16,9:52:00,27,21,83,18.5,200,1014.1
9/8/16,10:59:00,27,22,78,18.5,210,1014.8
9/8/16,11:46:00,25,22,74,18.5,210,1014.8
9/8/16,12:53:00,24,23,79,13,230,1014.8
9/8/16,13:54:00,22,22,74,9.3,220,1014.4
9/8/16,14:53:00,22,23,89,9.3,220,1014.1
9/8/16,15:49:00,23,23,94,18.5,210,1013.4
9/9/16,8:48:00,25,22,100,0,0,1016.1
9/9/16,9:47:00,27,22,100,0,0,1016.5
9/9/16,10:49:00,22,23,100,9.3,150,1016.5
9/9/16,11:50:00,22,23,89,11.1,140,1015.8
9/9/16,13:48:00,23,22,74,18.5,190,1015.5
9/10/16,8:50:00,25,22,100,18.5,220,1013.4
9/10/16,9:48:00,23,22,100,18.5,170,1012.1
9/10/16,10:49:00,21,23,100,18.5,210,1012.4
9/10/16,12:58:00,20,20,74,18.5,230,1012.1
9/10/16,13:46:00,17,20,83,18.5,270,1012.8
9/10/16,14:51:00,20,20,94,18.5,290,1013.1
9/10/16,15:46:00,23,18,88,18.5,280,1012.8
9/13/16,8:50:00,24,14,82,0,0,1020.2
9/13/16,9:50:00,25,15,73,7.4,190,1020.9
9/13/16,10:57:00,27,15,61,7.4,210,1021.2
9/13/16,11:51:00,27,15,57,13,260,1021.2
9/13/16,12:57:00,27,14,50,11.1,240,1020.9
9/13/16,13:52:00,19,14,45,11.1,220,1020.5
9/13/16,14:51:00,20,15,48,13,210,1020.5
9/13/16,15:53:00,23,14,45,7.4,230,1020.2
9/14/16,8:48:00,24,18,94,0,0,1021.9
9/14/16,9:49:00,25,19,94,9.3,350,1022.2
9/14/16,12:49:00,25,20,83,9.3,350,1023.2
9/14/16,13:51:00,17,19,73,0,0,1022.6
9/14/16,14:51:00,18,19,69,9.3,20,1022.2
9/14/16,15:59:00,22,19,69,9.3,40,1021.6
9/15/16,8:50:00,24,14,82,9.3,70,1023.9
9/15/16,9:50:00,26,14,77,9.3,80,1023.9
9/15/16,11:52:00,18,13,57,9.3,90,1023.9
9/15/16,12:52:00,21,12,47,9.3,70,1023.2
9/15/16,15:46:00,27,12,42,9.3,50,1021.2
9/16/16,8:49:00,29,15,83,0,0,1020.2
9/16/16,9:49:00,29,17,78,9.3,150,1019.9
9/16/16,12:46:00,29,19,61,14.8,160,1018.8
9/16/16,13:50:00,20,19,55,18.5,160,1017.5
9/16/16,14:49:00,21,20,58,18.5,220,1017.2
9/16/16,15:48:00,21,19,55,18.5,200,1016.8
9/17/16,8:46:00,21,20,100,9.3,150,1015.1
9/17/16,9:47:00,22,21,100,0,0,1015.1
9/17/16,10:56:00,23,21,100,9.3,210,1015.8
9/17/16,11:57:00,25,20,94,9.3,220,1016.1
9/17/16,13:52:00,16,21,94,9.3,220,1015.8
9/17/16,14:49:00,18,20,83,9.3,230,1015.1
9/17/16,15:53:00,22,20,74,13,220,1014.8
9/19/16,8:58:00,25,16,100,0,0,1018.5
9/19/16,9:45:00,28,18,100,0,0,1018.8
9/19/16,10:53:00,28,18,78,0,0,1019.2
9/19/16,11:56:00,16,17,61,0,0,1019.2
9/19/16,14:47:00,20,13,39,0,0,1018.5
9/19/16,15:54:00,26,12,37,0,0,1018.2
9/20/16,8:47:00,29,16,100,0,0,1021.9
9/20/16,9:47:00,16,17,83,0,0,1021.9
9/20/16,11:48:00,21,17,57,0,0,1022.6
9/20/16,14:49:00,25,13,37,0,0,1021.2
9/21/16,8:46:00,27,16,100,0,0,1022.9
9/21/16,9:45:00,29,16,73,0,0,1022.9
9/21/16,10:48:00,30,17,61,0,0,1023.6
9/21/16,11:51:00,17,16,51,0,0,1023.9
9/21/16,13:46:00,26,14,40,0,0,1022.9
9/21/16,15:48:00,28,13,35,0,0,1021.2
9/22/16,8:49:00,29,16,94,0,0,1020.5
9/22/16,10:47:00,29,17,57,5.6,180,1021.2
9/22/16,11:54:00,30,17,51,7.4,200,1020.5
9/22/16,12:50:00,30,16,45,7.4,200,1019.9
9/22/16,13:46:00,23,14,40,5.6,0,1019.5
9/22/16,14:52:00,25,14,37,7.4,0,1018.5
9/22/16,15:46:00,27,14,37,7.4,0,1018.2
9/23/16,9:46:00,29,18,73,0,0,1019.5
9/23/16,10:45:00,29,18,65,0,0,1019.5
9/23/16,11:48:00,30,18,58,0,0,1019.5
9/23/16,12:46:00,18,19,55,0,0,1019.5
9/23/16,13:52:00,19,17,48,0,0,1018.8
9/23/16,15:51:00,19,17,45,0,0,1017.8
9/24/16,7:54:00,19,18,100,7.4,50,1021.6
9/24/16,8:48:00,20,19,100,13,70,1022.2
9/24/16,9:49:00,21,18,94,9.3,40,1022.6
9/24/16,10:45:00,21,18,94,9.3,60,1022.6
9/24/16,11:51:00,22,18,88,9.3,50,1022.9
9/24/16,12:54:00,23,18,83,9.3,70,1022.6
9/24/16,13:49:00,14,19,88,9.3,60,1022.6
9/24/16,14:49:00,14,19,83,11.1,110,1021.9
9/24/16,15:45:00,15,18,73,9.3,360,1021.2
9/26/16,8:51:00,15,14,100,9.3,280,1017.2
9/26/16,9:47:00,18,14,100,0,0,1016.8
9/26/16,10:53:00,20,13,88,18.5,260,1018.2
9/26/16,11:47:00,11,13,88,13,270,1018.2
9/26/16,13:50:00,15,12,68,14.8,270,1017.8
9/26/16,15:50:00,18,6,40,18.5,270,1016.5
9/27/16,8:49:00,19,7,76,14.8,190,1014.1
9/27/16,9:53:00,22,8,63,14.8,220,1013.8
9/27/16,10:56:00,23,8,52,14.8,220,1013.4
9/27/16,11:50:00,23,8,49,18.5,210,1012.8
9/27/16,13:49:00,13,8,41,18.5,220,1011.4
9/27/16,14:53:00,14,3,27,18.5,230,1010.4
9/27/16,15:51:00,14,5,31,27.8,240,1009.7
9/28/16,8:52:00,13,13,100,9.3,90,1008.7
9/28/16,9:53:00,14,13,94,9.3,310,1010.7
9/28/16,10:50:00,15,13,94,9.3,150,1010.4
9/28/16,11:48:00,17,13,100,0,0,1009.7
9/28/16,12:52:00,12,12,88,9.3,150,1010
9/28/16,13:52:00,13,12,82,0,0,1010.4
9/28/16,15:48:00,14,12,72,9.3,100,1010.4
9/29/16,8:51:00,15,12,100,0,0,1018.2
9/29/16,9:52:00,17,13,100,9.3,10,1018.5
9/29/16,10:47:00,18,13,94,9.3,10,1018.8
9/29/16,11:50:00,19,13,88,9.3,80,1019.2
9/29/16,12:50:00,14,12,72,9.3,80,1019.2
9/29/16,14:47:00,15,11,64,9.3,20,1018.8
9/29/16,15:46:00,15,10,56,9.3,50,1018.8
9/30/16,8:47:00,16,14,100,0,0,1017.2
9/30/16,9:50:00,18,15,100,0,0,1017.2
9/30/16,10:48:00,17,15,100,0,0,1017.8
9/30/16,11:47:00,17,16,100,0,0,1017.2
9/30/16,12:58:00,17,16,88,0,0,1016.8
9/30/16,13:50:00,13,17,100,9.3,60,1016.8
9/30/16,14:49:00,14,17,100,0,0,1016.1
9/30/16,15:46:00,15,17,100,0,0,1016.1
10/1/16,8:59:00,15,13,100,0,0,1017.5
10/1/16,9:56:00,19,13,94,7.4,160,1017.2
10/1/16,10:50:00,16,12,82,9.3,160,1017.5
10/1/16,11:49:00,17,13,88,0,0,1017.2
10/1/16,12:49:00,13,13,68,13,170,1017.2
10/1/16,14:46:00,14,10,68,0,0,1016.1
10/1/16,15:49:00,15,12,72,9.3,190,1015.8
10/2/16,8:48:00,17,13,100,0,0,1017.8
10/2/16,9:53:00,17,14,100,9.3,230,1018.2
10/2/16,10:50:00,18,15,100,9.3,220,1018.5
10/2/16,12:51:00,18,15,88,9.3,240,1018.8
10/2/16,13:51:00,13,14,82,9.3,270,1018.8
10/2/16,14:50:00,19,15,83,9.3,230,1018.2
10/2/16,15:49:00,22,14,77,9.3,260,1018.2
10/4/16,8:45:00,24,13,100,7.4,100,1020.5
10/4/16,10:46:00,25,13,68,11.1,130,1020.2
10/4/16,11:52:00,25,13,57,18.5,140,1019.9
10/4/16,13:47:00,18,13,50,22.2,140,1018.8
10/4/16,14:50:00,20,13,47,16.7,120,1018.2
10/4/16,15:58:00,22,12,44,16.7,130,1017.5
10/5/16,8:48:00,23,15,83,18.5,150,1019.5
10/5/16,9:47:00,24,15,73,18.5,180,1019.9
10/5/16,10:55:00,26,15,64,18.5,170,1019.9
10/5/16,11:47:00,18,15,61,18.5,190,1019.2
10/5/16,12:54:00,21,16,61,18.5,190,1018.8
10/5/16,14:48:00,23,17,57,18.5,190,1017.5
10/6/16,8:59:00,25,16,88,9.3,170,1021.9
10/6/16,9:49:00,27,17,78,0,0,1021.9
10/6/16,10:48:00,28,17,69,9.3,160,1022.2
10/6/16,11:46:00,27,18,65,13,180,1021.9
10/6/16,12:57:00,16,18,58,9.3,190,1021.9
10/6/16,14:51:00,19,18,54,9.3,160,1020.9
10/6/16,15:52:00,23,18,58,0,0,1020.5
10/7/16,8:53:00,24,14,88,0,0,1020.2
10/7/16,9:48:00,27,14,73,0,0,1019.9
10/7/16,10:56:00,28,13,53,0,0,1019.2
10/7/16,11:51:00,9,13,50,13,170,1018.5
10/7/16,13:47:00,12,14,45,0,0,1017.2
10/7/16,15:57:00,13,14,42,9.3,240,1016.8
10/8/16,8:51:00,14,5,76,18.5,330,1024.9
10/8/16,9:55:00,17,5,62,18.5,350,1024.6
10/8/16,10:48:00,17,5,58,27.8,340,1024.9
10/8/16,11:47:00,18,4,51,18.5,330,1024.9
10/8/16,13:46:00,12,4,42,18.5,330,1024.6
10/8/16,14:46:00,14,4,42,27.8,330,1023.9
10/8/16,15:50:00,17,14,77,27.8,330,1023.6
10/11/16,8:51:00,19,8,77,9.3,140,1026.6
10/11/16,9:46:00,22,8,67,13,150,1026.3
10/11/16,10:46:00,15,8,55,18.5,150,1026.3
10/11/16,12:52:00,19,8,49,9.3,190,1024.9
10/11/16,15:47:00,20,7,38,9.3,200,1022.2
10/12/16,8:51:00,22,9,67,18.5,190,1020.5
10/12/16,9:51:00,24,9,52,18.5,200,1020.2
10/12/16,10:48:00,24,9,49,27.8,200,1019.9
10/12/16,11:51:00,9,9,43,27.8,200,1019.2
10/12/16,13:58:00,10,10,41,27.8,190,1017.8
10/12/16,15:50:00,12,11,44,22.2,200,1016.5
10/13/16,8:48:00,12,9,100,14.8,320,1024.6
10/13/16,9:46:00,14,10,100,18.5,330,1024.9
10/13/16,10:54:00,15,9,82,18.5,340,1025.6
10/13/16,11:47:00,7,8,77,11.1,30,1025.6
10/13/16,13:50:00,10,6,59,9.3,340,1025.6
10/13/16,15:52:00,17,5,51,9.3,350,1024.9
10/14/16,8:54:00,18,5,87,9.3,100,1026.6
10/14/16,9:47:00,19,7,82,13,100,1027
10/14/16,13:45:00,13,7,52,14.8,140,1024.9
10/14/16,14:50:00,15,7,49,14.8,110,1023.9
10/14/16,15:53:00,18,17,88,9.3,140,1023.6
10/15/16,8:56:00,18,13,100,9.3,170,1021.9
10/15/16,9:51:00,19,14,94,9.3,190,1021.9
10/15/16,10:46:00,22,14,77,18.5,160,1021.9
10/15/16,11:48:00,23,14,77,18.5,220,1021.6
10/15/16,12:50:00,19,15,78,18.5,220,1021.2
10/15/16,14:49:00,20,15,64,27.8,210,1019.2
10/15/16,15:49:00,22,15,61,18.5,200,1018.8
10/17/16,8:51:00,24,15,78,18.5,180,1012.8
10/17/16,9:55:00,24,16,78,22.2,190,1012.4
10/17/16,10:50:00,25,17,73,22.2,190,1011.7
10/17/16,11:50:00,27,17,65,24.1,200,1011.4
10/17/16,12:45:00,21,17,65,29.6,190,1010.7
10/17/16,13:45:00,22,18,65,20.4,210,1009.7
10/17/16,15:51:00,22,17,54,27.8,190,1008
10/18/16,8:49:00,23,16,73,18.5,200,1008
10/18/16,9:53:00,23,16,69,27.8,200,1008.7
10/18/16,10:47:00,24,17,73,18.5,210,1008.7
10/18/16,11:48:00,24,17,69,18.5,200,1008.7
10/18/16,12:55:00,12,17,69,18.5,210,1009
10/18/16,13:48:00,17,18,69,18.5,220,1008.7
10/18/16,15:54:00,20,19,73,18.5,210,1009
10/19/16,8:48:00,22,12,100,0,0,1018.2
10/19/16,9:51:00,23,12,72,9.3,100,1019.2
10/19/16,11:51:00,22,12,60,18.5,100,1019.5
10/19/16,12:53:00,22,11,50,0,0,1019.5
10/19/16,13:47:00,12,10,44,9.3,70,1018.5
10/19/16,14:50:00,12,11,50,18.5,60,1018.2
10/19/16,15:51:00,12,11,50,9.3,70,1017.2
10/20/16,7:59:00,13,12,100,9.3,30,1016.1
10/20/16,8:45:00,13,12,100,9.3,30,1015.8
10/20/16,9:53:00,13,12,100,9.3,20,1016.8
10/20/16,10:51:00,13,13,100,11.1,10,1016.1
10/20/16,11:54:00,9,13,100,13,360,1016.1
10/20/16,12:51:00,9,13,100,11.1,10,1016.1
10/20/16,13:53:00,10,13,100,18.5,20,1015.8
10/21/16,8:50:00,11,7,87,18.5,340,1017.8
10/21/16,9:58:00,12,6,82,18.5,340,1018.2
10/21/16,11:50:00,12,5,71,27.8,330,1018.8
10/21/16,12:54:00,4,3,58,27.8,320,1019.2
10/21/16,13:53:00,8,3,54,27.8,340,1018.5
10/21/16,15:46:00,10,3,54,18.5,330,1017.8
10/22/16,8:49:00,13,3,93,0,0,1019.2
10/22/16,10:51:00,13,4,76,9.3,300,1019.9
10/22/16,11:52:00,8,4,66,13,300,1019.9
10/22/16,14:47:00,11,2,47,18.5,280,1018.5
10/22/16,15:46:00,13,3,51,18.5,290,1018.2
10/24/16,8:49:00,14,7,93,0,0,1024.9
10/24/16,9:50:00,15,8,82,13,340,1025.6
10/24/16,11:45:00,15,6,63,18.5,360,1027
10/24/16,12:56:00,4,7,63,18.5,360,1027.3
10/24/16,14:46:00,6,7,59,18.5,340,1027.3
10/24/16,15:45:00,8,6,55,18.5,320,1026.6
10/25/16,8:47:00,9,3,93,9.3,70,1030
10/25/16,9:47:00,10,3,81,11.1,70,1030.4
10/25/16,10:48:00,11,3,71,9.3,100,1031
10/25/16,11:50:00,12,4,71,13,70,1031
10/25/16,12:46:00,8,4,66,13,70,1030.7
10/25/16,14:48:00,8,4,62,11.1,70,1029.3
10/25/16,15:51:00,9,4,58,9.3,50,1028.7
10/26/16,8:48:00,13,3,71,18.5,90,1025.3
10/26/16,9:47:00,16,3,71,18.5,80,1026
10/26/16,10:48:00,9,3,66,18.5,90,1025.6
10/26/16,12:56:00,9,4,54,18.5,130,1023.2
10/26/16,15:53:00,9,5,48,18.5,120,1019.9
10/27/16,8:46:00,10,8,93,18.5,280,1019.5
10/27/16,9:57:00,10,9,100,18.5,270,1021.2
10/27/16,10:50:00,11,9,100,18.5,280,1021.2
10/27/16,12:47:00,11,8,87,18.5,290,1022.2
10/27/16,13:53:00,4,7,82,18.5,300,1022.6
10/27/16,14:46:00,8,7,76,18.5,330,1022.6
10/27/16,15:46:00,10,7,76,18.5,300,1022.9
10/28/16,8:47:00,17,4,100,0,0,1026.6
10/28/16,9:47:00,16,6,87,9.3,150,1027
10/28/16,10:57:00,21,7,82,18.5,150,1026.6
10/28/16,15:46:00,22,9,59,18.5,190,1022.2
10/29/16,8:49:00,24,12,77,18.5,200,1017.5
10/29/16,11:54:00,25,14,64,18.5,280,1017.5
10/29/16,12:49:00,7,14,60,18.5,230,1017.5
10/29/16,14:55:00,9,14,53,18.5,240,1016.1
10/29/16,15:47:00,10,14,50,18.5,230,1015.5
10/31/16,8:57:00,13,,,9.3,100,1022.2
10/31/16,9:46:00,15,5,76,18.5,120,1022.2
10/31/16,10:56:00,15,6,76,18.5,130,1022.2
10/31/16,12:47:00,16,8,72,18.5,160,1021.6
10/31/16,13:59:00,16,8,63,18.5,100,1020.2
10/31/16,14:52:00,18,9,67,18.5,140,1019.5
10/31/16,15:48:00,22,10,68,13,150,1018.8
11/1/16,8:46:00,25,14,88,18.5,180,1016.8
11/1/16,9:53:00,25,15,83,18.5,190,1017.2
11/1/16,11:49:00,17,14,60,18.5,210,1018.2
11/1/16,13:51:00,18,13,47,18.5,200,1016.5
11/1/16,15:51:00,20,10,39,18.5,220,1016.1
11/2/16,8:46:00,22,12,72,18.5,180,1022.6
11/2/16,9:49:00,24,13,73,18.5,180,1022.9
11/2/16,10:49:00,25,13,64,18.5,190,1022.6
11/2/16,11:47:00,24,13,57,18.5,200,1022.6
11/2/16,12:50:00,17,13,50,18.5,190,1022.2
11/2/16,14:48:00,17,14,50,18.5,230,1021.2
11/2/16,15:49:00,17,14,53,18.5,210,1020.9
11/3/16,8:48:00,17,17,100,9.3,280,1020.9
11/3/16,9:56:00,17,,,9.3,290,1021.6
11/3/16,10:51:00,16,17,100,9.3,300,1021.6
11/3/16,11:47:00,18,17,100,9.3,330,1021.6
11/3/16,12:46:00,7,15,88,18.5,320,1021.2
11/3/16,13:59:00,8,14,88,13,330,1021.2
11/3/16,15:46:00,8,13,73,13,320,1021.2
11/4/16,8:58:00,10,7,100,0,0,1029
11/4/16,9:49:00,12,8,100,9.3,20,1030
11/4/16,10:50:00,14,8,100,9.3,30,1030.7
11/4/16,11:48:00,1,8,87,13,40,1017.2
11/4/16,12:46:00,7,6,67,13,50,1030.4
11/4/16,15:47:00,10,6,59,0,0,1029
11/5/16,8:50:00,13,1,100,0,0,1030
11/5/16,9:46:00,16,5,87,0,0,1030.7
11/5/16,10:48:00,17,5,71,0,0,1030.7
11/5/16,11:49:00,17,5,58,0,0,1030.4
11/5/16,13:54:00,8,14,88,0,0,1028.7
11/5/16,14:54:00,8,3,39,0,0,1028
11/5/16,15:49:00,9,3,39,0,0,1027.7
11/9/16,8:59:00,9,4,76,18.5,350,1024.9
11/9/16,9:53:00,10,3,71,18.5,330,1024.9
11/9/16,10:46:00,11,3,66,18.5,20,1024.6
11/9/16,11:47:00,12,4,71,18.5,350,1025.3
11/9/16,12:47:00,12,4,66,18.5,300,1024.9
11/9/16,13:53:00,6,3,58,18.5,310,1024.3
11/9/16,14:50:00,11,3,54,18.5,310,1024.3
11/9/16,15:53:00,12,2,51,18.5,320,1023.9
11/10/16,8:50:00,14,2,76,9.3,220,1023.9
11/10/16,10:53:00,15,3,58,18.5,250,1023.2
11/10/16,11:51:00,15,3,54,18.5,240,1022.2
11/10/16,12:47:00,9,1,41,18.5,230,1021.2
11/10/16,13:53:00,12,1,39,18.5,240,1019.9
11/10/16,14:58:00,13,0,36,18.5,240,1018.5
11/11/16,8:49:00,12,6,82,18.5,340,1020.5
11/11/16,10:50:00,12,7,72,18.5,10,1021.6
11/11/16,11:49:00,12,7,67,13,10,1021.9
11/11/16,12:47:00,3,5,62,18.5,10,1022.2
11/11/16,14:53:00,5,2,51,18.5,340,1022.9
11/11/16,15:47:00,9,1,47,27.8,350,1023.2
11/12/16,9:48:00,10,-1,75,0,0,1032.4
11/12/16,10:52:00,10,0,70,9.3,120,1032.1
11/12/16,13:45:00,4,-3,43,0,0,1029.3
11/12/16,14:47:00,7,-3,40,0,0,1028.3
11/12/16,15:48:00,8,-3,40,0,0,1028
11/14/16,8:46:00,11,-2,65,11.1,190,1017.2
11/14/16,9:50:00,13,-1,57,9.3,200,1017.2
11/14/16,10:50:00,14,-1,53,13,200,1017.2
11/14/16,12:56:00,14,0,47,9.3,200,1015.8
11/14/16,13:52:00,7,0,41,7.4,210,1015.1
11/14/16,14:50:00,10,,,14.8,250,1014.8
11/14/16,15:49:00,11,2,44,9.3,240,1014.4
11/15/16,8:55:00,13,0,61,9.3,190,1013.8
11/15/16,9:58:00,16,2,58,9.3,220,1013.4
11/15/16,10:46:00,16,3,58,9.3,240,1013.4
11/15/16,11:53:00,16,5,58,9.3,200,1012.8
11/15/16,13:46:00,5,7,55,9.3,290,1012.1
11/15/16,14:54:00,9,6,52,9.3,240,1011.4
11/15/16,15:49:00,12,6,52,9.3,220,1011.1
11/16/16,8:50:00,15,5,100,0,0,1014.4
11/16/16,9:48:00,16,7,87,0,0,1014.8
11/16/16,10:50:00,16,7,72,7.4,230,1015.1
11/16/16,12:58:00,10,7,59,0,0,1013.8
11/16/16,14:51:00,18,7,55,9.3,250,1013.8
11/16/16,15:58:00,20,6,52,0,0,1013.8
11/17/16,8:47:00,21,6,76,9.3,150,1016.5
11/17/16,10:56:00,22,8,52,18.5,180,1015.8
11/17/16,11:48:00,15,9,49,18.5,170,1015.5
11/17/16,12:53:00,18,10,49,18.5,170,1014.4
11/17/16,14:49:00,19,10,46,18.5,170,1013.1
11/18/16,8:55:00,20,7,59,18.5,180,1015.8
11/18/16,9:55:00,22,8,52,18.5,190,1015.8
11/18/16,10:45:00,23,10,56,27.8,190,1015.5
11/18/16,11:45:00,24,10,52,27.8,200,1014.4
11/18/16,12:52:00,23,12,53,27.8,200,1013.1
11/18/16,13:49:00,2,12,50,27.8,220,1012.8
11/18/16,14:57:00,2,13,50,27.8,200,1011.7
11/18/16,15:46:00,2,13,53,27.8,200,1012.1
11/19/16,8:46:00,2,-1,81,27.8,260,1018.5
11/19/16,9:48:00,2,-1,81,27.8,260,1019.2
11/19/16,10:48:00,2,-2,75,27.8,270,1019.9
11/19/16,11:45:00,2,-3,70,27.8,280,1020.2
11/19/16,12:55:00,-2,-3,70,27.8,270,1020.2
11/19/16,13:46:00,0,-3,70,37,280,1020.5
11/19/16,15:51:00,1,-3,70,27.8,280,1021.9
11/21/16,8:47:00,3,-6,74,7.4,310,1026
11/21/16,9:52:00,4,-5,69,11.1,310,1025.6
11/21/16,10:46:00,4,-4,70,11.1,310,1026
11/21/16,11:49:00,4,-4,60,14.8,310,1025.6
11/21/16,12:52:00,4,-3,61,16.7,300,1024.9
11/21/16,13:48:00,-1,-3,61,14.8,320,1024.6
11/21/16,14:57:00,-1,-3,61,16.7,300,1024.3
11/21/16,15:47:00,0,-3,61,13,300,1024.3
11/22/16,8:47:00,3,-3,86,9.3,110,1027.7
11/22/16,9:45:00,4,-3,86,9.3,90,1027.7
11/22/16,10:47:00,5,-2,87,0,0,1027.7
11/22/16,11:52:00,4,-2,70,9.3,80,1027.3
11/22/16,12:47:00,5,-2,65,0,0,1027
11/22/16,13:49:00,3,-1,65,9.3,130,1025.6
11/22/16,14:54:00,3,-2,65,9.3,100,1025.3
11/22/16,15:47:00,4,-2,61,9.3,110,1024.9
11/23/16,8:54:00,4,1,87,13,120,1021.2
11/23/16,9:57:00,7,2,93,13,120,1020.5
11/23/16,10:52:00,7,2,87,14.8,120,1019.9
11/23/16,11:48:00,7,3,93,13,120,1018.5
11/23/16,13:52:00,2,4,81,14.8,120,1015.8
11/23/16,14:58:00,2,3,76,18.5,130,1014.8
11/23/16,15:49:00,2,4,81,18.5,160,1015.5
11/25/16,8:46:00,3,1,93,9.3,310,1027
11/25/16,9:48:00,3,1,93,13,300,1027
11/25/16,10:49:00,3,0,87,13,270,1027.3
11/25/16,11:50:00,3,0,81,9.3,290,1027
11/25/16,13:50:00,3,0,81,9.3,280,1025.6
11/25/16,14:49:00,3,0,81,13,300,1025.3
11/25/16,15:47:00,4,0,81,18.5,290,1026
11/26/16,8:53:00,4,0,81,9.3,280,1028.7
11/26/16,9:55:00,5,1,87,9.3,290,1029
11/26/16,10:55:00,6,0,75,9.3,280,1029
11/26/16,11:45:00,6,1,81,9.3,270,1028.3
11/26/16,12:58:00,7,1,76,13,280,1027.3
11/26/16,13:50:00,7,1,70,18.5,270,1027
11/26/16,14:49:00,8,1,70,18.5,270,1026.3
11/26/16,15:50:00,7,0,61,13,270,1026.3
11/28/16,8:54:00,8,4,81,27.8,160,1008.7
11/28/16,9:46:00,8,4,76,27.8,160,1008
11/28/16,10:48:00,9,5,87,27.8,160,1007.3
11/28/16,11:47:00,10,5,81,18.5,170,1006.3
11/28/16,12:49:00,9,6,87,27.8,160,1004.6
11/28/16,14:51:00,9,8,93,27.8,160,1002.3
11/28/16,15:49:00,10,9,94,29.6,160,1001.2
11/29/16,8:46:00,12,8,93,18.5,190,1004.3
11/29/16,9:50:00,12,8,93,18.5,190,1005
11/29/16,10:51:00,14,8,87,18.5,170,1005
11/29/16,11:54:00,7,9,82,18.5,180,1004.6
11/29/16,12:52:00,7,9,82,18.5,180,1004.3
11/29/16,15:46:00,8,8,67,18.5,180,1004.6
11/30/16,8:50:00,9,7,100,18.5,280,1003.9
11/30/16,9:49:00,9,4,81,13,300,1004.3
11/30/16,10:53:00,8,2,66,9.3,290,1003.9
11/30/16,11:54:00,2,2,62,9.3,300,1002.9
11/30/16,12:52:00,3,0,54,9.3,290,1002.9
11/30/16,15:45:00,3,-1,53,18.5,280,1002.9
12/1/16,8:48:00,3,-2,75,18.5,250,1011.4
12/1/16,9:50:00,4,-2,70,18.5,240,1012.1
12/1/16,10:57:00,4,-2,70,18.5,240,1012.8
12/1/16,12:49:00,3,-2,70,18.5,250,1013.1
12/1/16,13:51:00,2,-1,70,18.5,270,1013.1
12/1/16,14:50:00,3,-2,65,18.5,250,1013.8
12/1/16,15:50:00,3,-2,70,18.5,240,1014.4
12/2/16,8:49:00,4,-1,81,18.5,260,1021.2
12/2/16,11:55:00,4,0,81,18.5,250,1022.2
12/2/16,12:48:00,3,-1,75,18.5,280,1022.2
12/2/16,13:51:00,2,-1,70,18.5,280,1022.2
12/2/16,14:55:00,2,-1,70,18.5,290,1022.6
12/2/16,15:56:00,3,-1,75,18.5,290,1022.9
12/3/16,8:51:00,3,-3,70,0,0,1028
12/3/16,9:56:00,3,-3,70,0,0,1027.3
12/3/16,10:45:00,3,-3,65,0,0,1027
12/3/16,12:47:00,1,-2,70,9.3,240,1027
12/3/16,14:52:00,2,-2,70,18.5,260,1027
12/3/16,15:54:00,2,-2,70,9.3,260,1026.6
12/5/16,8:45:00,4,-1,87,0,0,1018.8
12/5/16,9:54:00,4,-1,81,7.4,210,1019.2
12/5/16,11:46:00,5,-1,81,14.8,190,1019.5
12/5/16,12:54:00,5,0,75,11.1,160,1018.5
12/5/16,13:45:00,2,0,75,9.3,140,1017.8
12/5/16,14:47:00,2,0,70,5.6,130,1017.2
12/5/16,15:56:00,2,0,70,9.3,100,1016.8
12/6/16,8:52:00,2,0,87,9.3,7,1005.6
12/6/16,9:56:00,3,0,87,9.3,340,1006.3
12/6/16,11:49:00,4,2,100,9.3,70,991.8
12/6/16,12:50:00,-2,2,100,9.3,280,1006.3
12/6/16,13:56:00,-1,2,93,9.3,290,1006.3
12/6/16,15:47:00,1,2,87,18.5,300,1007.7
12/7/16,8:50:00,2,-6,74,9.3,220,1020.2
12/7/16,9:53:00,2,-6,69,13,240,1020.9
12/7/16,11:49:00,-6,-6,60,18.5,250,1020.9
12/7/16,13:57:00,-6,-6,56,9.3,260,1019.5
12/7/16,15:54:00,-6,-6,56,9.3,240,1019.9
12/8/16,8:46:00,-5,-10,74,27.8,280,1023.9
12/8/16,10:49:00,-4,-10,74,27.8,270,1026
12/8/16,11:53:00,-5,-10,74,18.5,280,1026
12/8/16,13:48:00,-7,-9,74,27.8,270,1025.6
12/8/16,14:46:00,-6,-10,64,27.8,280,1026
12/8/16,15:56:00,-5,-10,68,27.8,280,1027
12/9/16,8:48:00,-4,-9,86,9.3,250,1032.7
12/9/16,9:48:00,-4,-8,86,9.3,260,1033.4
12/9/16,10:59:00,-4,-8,80,18.5,260,1033.7
12/9/16,12:46:00,-3,-8,74,18.5,300,1033.1
12/9/16,13:51:00,-6,-8,74,18.5,290,1032.7
12/9/16,14:45:00,-5,-8,74,18.5,260,1032.7
12/9/16,15:47:00,-4,-8,69,18.5,270,1032.7
